gamesPlayed,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerTeamsPlayedFor,playerWeight,seasonId,shotAttempts,shotAttemptsAgainst,shotAttemptsAhead,shotAttemptsBehind,shotAttemptsClose,shotAttemptsFor,shotAttemptsRelPctg,shotAttemptsTied,unblockedShotAttempts,unblockedShotAttemptsAgainst,unblockedShotAttemptsAhead,unblockedShotAttemptsBehind,unblockedShotAttemptsClose,unblockedShotAttemptsFor,unblockedShotAttemptsRelPctg,unblockedShotAttemptsTied
14,Spokane,USA,1990-07-29,WA,,,,Tyler,68,8474870,0,1,Johnson,Tyler Johnson,USA,C,R,TBL,183,20182019,-15,195,-35,7,-1,180,-0.0841,13,-5,141,-24,9,-1,136,-0.0713,10
14,Shelby Twp.,USA,1996-12-09,MI,17.0,1.0,2015.0,Kyle,73,8478398,0,1,Connor,Kyle Connor,USA,L,L,WPG,182,20182019,-15,200,-20,10,-12,185,-0.0279,-5,1,143,-9,13,-7,144,-0.0013,-3
13,Mississauga,CAN,1990-06-15,ON,178.0,6.0,2008.0,Zac,70,8474736,0,1,Rinaldo,Zac Rinaldo,CAN,L,L,NSH,192,20182019,-16,91,-18,-1,-1,75,-0.0696,3,-8,60,-11,-2,4,52,-0.0559,5
5,Thunder Bay,CAN,1989-03-18,ON,78.0,3.0,2007.0,Robert,76,8474145,0,1,Bortuzzo,Robert Bortuzzo,CAN,D,R,STL,216,20182019,-16,51,-5,-6,-9,35,-0.0647,-5,-13,38,-4,-6,-7,25,-0.0811,-3
7,Smithers,CAN,1982-12-13,BC,12.0,1.0,2001.0,Dan,73,8469465,0,1,Hamhuis,Dan Hamhuis,CAN,D,L,NSH,204,20182019,-16,71,-7,0,-12,55,-0.0721,-9,-17,52,-5,0,-11,35,-0.0934,-12
13,St. Albert,CAN,1993-05-12,AB,86.0,3.0,2012.0,Colton,78,8476892,0,1,Parayko,Colton Parayko,CAN,D,R,STL,230,20182019,-16,198,-14,-1,-13,182,0.0418,-1,-8,144,-11,1,-4,136,0.038,2
12,Winnipeg,CAN,1998-09-19,MB,2.0,1.0,2017.0,Nolan,74,8479974,0,1,Patrick,Nolan Patrick,CAN,C,R,PHI,198,20182019,-16,148,-16,7,-18,132,-0.0299,-7,-16,104,-9,-3,-13,88,-0.0589,-4
8,Calgary,CAN,1997-06-23,AB,99.0,4.0,2015.0,Austin,73,8478455,0,1,Wagner,Austin Wagner,CAN,L,L,LAK,178,20182019,-16,65,3,-7,-18,49,-0.0554,-12,-12,48,1,-1,-14,36,-0.0378,-12
14,Edmonton,CAN,1989-11-29,AB,156.0,6.0,2008.0,Jared,69,8474716,0,1,Spurgeon,Jared Spurgeon,CAN,D,R,MIN,167,20182019,-16,189,-4,6,-29,173,-0.0071,-18,-7,133,0,6,-23,126,-0.0158,-13
9,Denver,USA,1996-03-15,CO,31.0,2.0,2014.0,Brendan,73,8477962,0,1,Lemieux,Brendan Lemieux,USA,L,L,WPG,210,20182019,-17,58,-1,0,-19,41,-0.094,-16,-14,43,1,0,-16,29,-0.1099,-15
10,Chelyabinsk,RUS,1995-03-04,,10.0,1.0,2013.0,Valeri,76,8477501,0,1,Nichushkin,Valeri Nichushkin,RUS,R,L,DAL,210,20182019,-17,120,-1,7,-9,103,-0.0187,-23,-11,89,3,6,-7,78,-0.0319,-20
15,Pointe-Claire,CAN,1995-08-26,QC,80.0,3.0,2013.0,Anthony,71,8477407,0,1,Duclair,Anthony Duclair,CAN,L,L,CBJ,191,20182019,-17,175,-3,-14,4,158,-0.0294,0,-10,135,6,-18,2,125,-0.035,2
15,St. Louis,USA,1990-01-07,MO,100.0,4.0,2009.0,Chris,70,8475227,0,1,Wideman,Chris Wideman,USA,D,R,OTT,183,20182019,-17,172,-6,-5,-8,155,0.0567,-6,-17,128,-3,-7,-11,111,0.0444,-7
9,Madison,USA,1993-10-08,WI,25.0,1.0,2012.0,Jordan,74,8476877,0,1,Schmaltz,Jordan Schmaltz,USA,D,R,STL,190,20182019,-17,104,-28,16,-10,87,0.0045,-5,-1,74,-12,17,-4,73,0.0326,-6
12,Roubaix,FRA,1989-11-21,,,,,Antoine,71,8474849,0,1,Roussel,Antoine Roussel,FRA,L,L,VAN,199,20182019,-17,124,-11,-2,3,107,-0.0266,-4,-6,89,-5,-7,11,83,0.0014,6
6,Bromont,CAN,1993-05-01,QC,,,,Frederick,72,8477919,0,1,Gaudreau,Frederick Gaudreau,CAN,C,R,NSH,179,20182019,-17,49,-19,-1,-7,32,-0.1401,3,-13,34,-13,-2,-5,21,-0.1582,2
12,Windsor,CAN,1991-01-24,ON,13.0,1.0,2009.0,Zack,75,8475178,0,1,Kassian,Zack Kassian,CAN,R,R,EDM,211,20182019,-17,102,8,-12,-23,85,-0.0542,-13,-16,78,8,-14,-18,62,-0.0789,-10
14,Plymouth,USA,1986-08-31,MN,5.0,1.0,2004.0,Blake,77,8471218,0,1,Wheeler,Blake Wheeler,USA,R,R,WPG,225,20182019,-17,211,-25,21,-22,194,-0.0308,-13,-10,153,-20,18,-13,143,-0.0285,-8
15,St. Andrews,CAN,1987-01-21,MB,132.0,5.0,2005.0,Darren,72,8471794,0,1,Helm,Darren Helm,CAN,L,L,DET,196,20182019,-17,185,4,-6,-15,168,-0.0017,-15,-6,135,6,-1,-7,129,0.0284,-11
6,Karlskrona,SWE,1984-03-02,,291.0,9.0,2002.0,Jonathan,76,8470318,0,1,Ericsson,Jonathan Ericsson,SWE,D,L,DET,220,20182019,-18,92,-5,2,-15,74,-0.0385,-15,-16,70,-10,2,-12,54,-0.0461,-8
15,Richmond,CAN,1985-04-20,BC,14.0,1.0,2003.0,Brent,75,8470607,0,1,Seabrook,Brent Seabrook,CAN,D,R,CHI,220,20182019,-18,252,-10,-8,-8,234,-0.0507,0,-10,182,-3,-5,-8,172,-0.0269,-2
15,Morges,CHE,1988-09-23,,73.0,3.0,2007.0,Yannick,71,8474134,0,1,Weber,Yannick Weber,CHE,D,R,NSH,200,20182019,-18,154,-22,1,-18,136,-0.0474,3,-19,113,-11,-2,-17,94,-0.0659,-6
6,Ljungby,SWE,1997-04-29,,27.0,1.0,2015.0,Jacob,74,8478491,0,1,Larsson,Jacob Larsson,SWE,D,L,ANA,197,20182019,-18,92,-8,-2,-15,74,-0.0272,-8,-13,70,-3,-3,-15,57,-0.0076,-7
9,Minneapolis,USA,1984-05-01,MN,62.0,2.0,2003.0,David,75,8470655,0,1,Backes,David Backes,USA,R,R,BOS,215,20182019,-18,90,-12,-17,6,72,-0.1058,11,-9,63,-10,-15,9,54,-0.0869,16
14,Karlstad,SWE,1993-07-12,,10.0,1.0,2011.0,Jonas,73,8476463,0,1,Brodin,Jonas Brodin,SWE,D,L,MIN,198,20182019,-18,196,-8,9,-26,178,-0.01,-19,-11,140,-3,7,-22,129,-0.0258,-15
3,Hamilton,CAN,1995-01-12,ON,108.0,4.0,2013.0,Ben,78,8477433,0,1,Harpur,Ben Harpur,CAN,D,L,OTT,222,20182019,-18,41,-15,-3,-1,23,-0.0605,0,-12,31,-10,-2,-1,19,-0.058,0
13,Jesenice,SVN,1987-08-24,,11.0,1.0,2005.0,Anze,75,8471685,0,1,Kopitar,Anze Kopitar,SVN,C,L,LAK,224,20182019,-18,206,-29,32,-20,188,-0.0261,-21,-2,145,-11,24,-8,143,0.0054,-15
4,Cornwall,CAN,1995-04-16,ON,40.0,2.0,2013.0,Remi,73,8477461,0,1,Elie,Remi Elie,CAN,L,L,BUF,215,20182019,-18,34,-10,-5,-5,16,-0.1783,-3,-16,31,-10,-3,-5,15,-0.1879,-3
5,Duluth,USA,1993-04-27,MN,82.0,3.0,2011.0,Andy,73,8476407,0,1,Welinski,Andy Welinski,USA,D,R,ANA,201,20182019,-18,79,-1,-2,-23,61,-0.0658,-15,-16,58,0,-11,-13,42,-0.0629,-5
9,Maple Creek,CAN,1988-04-05,SK,79.0,3.0,2008.0,Zack,74,8474250,0,1,Smith,Zack Smith,CAN,L,L,OTT,208,20182019,-18,120,-10,-12,-2,102,0.0395,4,-13,87,-10,-4,-5,74,0.0281,1
13,Winnipeg,CAN,1984-03-01,MB,24.0,1.0,2002.0,Alexander,72,8470257,0,1,Steen,Alexander Steen,SWE,L,L,STL,211,20182019,-18,152,-7,-4,-8,134,0.0229,-7,-13,106,-4,-8,1,93,0.0087,-1
10,Binscarth,CAN,1984-06-26,MB,,,,Cody,74,8471657,0,1,McLeod,Cody McLeod,CAN,L,L,NYR,204,20182019,-18,86,-17,-2,-6,68,-0.0578,1,-14,64,-12,-4,-3,50,-0.0578,2
14,Hamilton,CAN,1991-05-09,ON,119.0,4.0,2009.0,Ben,75,8475279,0,1,Chiarot,Ben Chiarot,CAN,D,L,WPG,219,20182019,-19,197,-30,16,-11,178,-0.0359,-5,-15,148,-28,13,-8,133,-0.0418,0
14,Campbell River,CAN,1992-05-02,BC,6.0,1.0,2010.0,Brett,75,8475792,0,1,Connolly,Brett Connolly,CAN,R,R,WSH,195,20182019,-19,182,-15,-1,-17,163,-0.0019,-3,-25,140,-10,-12,-19,115,-0.0133,-3
13,Eksjo,SWE,1987-06-06,,108.0,4.0,2005.0,Niklas,75,8471769,0,1,Hjalmarsson,Niklas Hjalmarsson,SWE,D,L,ARI,197,20182019,-19,198,-27,18,-11,179,-0.0649,-10,1,140,-13,19,-2,141,-0.0196,-5
15,Pembroke Pines,USA,1993-04-20,FL,78.0,3.0,2012.0,Shayne,71,8476906,0,1,Gostisbehere,Shayne Gostisbehere,USA,D,L,PHI,180,20182019,-19,219,-14,15,-19,200,-0.0181,-20,-7,156,-6,8,-1,149,-0.0083,-9
15,Aneroid,CAN,1979-09-15,SK,2.0,1.0,1997.0,Patrick,74,8466139,0,1,Marleau,Patrick Marleau,CAN,C,L,TOR,218,20182019,-19,242,-30,9,-14,223,-0.0239,2,-28,191,-25,3,-21,163,-0.0356,-6
11,Herning,DNK,1984-04-24,,87.0,3.0,2002.0,Frans,73,8470144,0,1,Nielsen,Frans Nielsen,DNK,C,L,DET,188,20182019,-19,119,-4,-8,-5,100,-0.0332,-7,-18,89,-5,-10,-5,71,-0.0442,-3
14,Madison,USA,1985-01-21,WI,7.0,1.0,2003.0,Ryan,74,8470600,0,1,Suter,Ryan Suter,USA,D,L,MIN,208,20182019,-19,284,-10,11,-54,265,-0.0004,-20,-6,215,1,8,-39,209,-0.0091,-15
9,Chicago,USA,1995-02-14,IL,74.0,3.0,2013.0,John,75,8477401,0,1,Hayden,John Hayden,USA,R,R,CHI,215,20182019,-19,82,-6,-11,-7,63,-0.1283,-2,-20,58,-5,-15,-9,38,-0.1508,0
16,Oulu,FIN,1993-04-16,,45.0,2.0,2011.0,Markus,72,8476440,0,1,Granlund,Markus Granlund,FIN,C,L,VAN,180,20182019,-19,141,-12,-6,-9,122,0.0055,-1,-18,109,-6,-5,-10,91,-0.0057,-7
5,Boston,USA,1988-09-24,MA,135.0,5.0,2007.0,Paul,73,8474008,0,1,Carey,Paul Carey,USA,C,L,OTT,200,20182019,-20,42,-11,-2,-9,22,-0.08,-7,-17,30,-11,-2,-6,13,-0.1449,-4
13,Columbus,USA,1997-01-29,OH,25.0,1.0,2015.0,Jack,73,8478458,0,1,Roslovic,Jack Roslovic,USA,C,R,WPG,187,20182019,-20,90,-5,3,-26,70,-0.063,-18,-20,68,-4,2,-23,48,-0.0967,-18
11,Edmonton,CAN,1994-05-25,AB,175.0,6.0,2012.0,Matt,73,8476988,0,1,Benning,Matt Benning,CAN,D,R,EDM,203,20182019,-20,117,-1,5,-25,97,-0.0688,-24,-16,91,2,3,-20,75,-0.0681,-21
11,Stockholm,SWE,1992-02-08,,41.0,2.0,2010.0,Patrik,75,8475747,0,1,Nemeth,Patrik Nemeth,SWE,D,L,COL,219,20182019,-20,137,-8,2,-6,117,-0.0123,-14,-10,95,-1,-4,-3,85,-0.0136,-5
12,Braintree,USA,1988-02-26,MA,,,,Brian,68,8476207,0,1,Gibbons,Brian Gibbons,USA,C,L,ANA,175,20182019,-20,126,-16,5,-9,106,0.0159,-9,-29,97,-10,-11,-13,68,-0.0265,-8
5,Tampere,FIN,1996-11-17,,49.0,2.0,2015.0,Roope,75,8478449,0,1,Hintz,Roope Hintz,FIN,L,L,DAL,215,20182019,-20,54,-11,0,-15,34,-0.0794,-9,-8,32,-4,-1,-8,24,-0.0098,-3
3,Victoria,CAN,1987-11-29,BC,,,,Matt,73,8475625,0,1,Irwin,Matt Irwin,CAN,D,L,NSH,207,20182019,-20,41,-16,0,-14,21,-0.1863,-4,-17,33,-12,0,-13,16,-0.2025,-5
4,Plzen,CZE,1990-11-29,,,,,Andrej,79,8477205,0,1,Sustr,Andrej Sustr,CZE,D,R,ANA,217,20182019,-21,56,-4,0,-15,35,-0.0232,-17,-12,41,-4,1,-9,29,-0.0031,-9
9,Plano,USA,1993-02-12,TX,21.0,1.0,2011.0,Stefan,73,8476474,0,1,Noesen,Stefan Noesen,USA,R,R,NJD,205,20182019,-21,101,-17,0,-20,80,-0.0546,-4,-7,75,-6,1,-15,68,-0.0456,-2
15,Malmö,SWE,1985-10-12,,49.0,2.0,2004.0,Carl,75,8471262,0,1,Soderberg,Carl Soderberg,SWE,C,L,COL,210,20182019,-21,153,-19,10,-9,132,-0.0092,-12,-18,111,-14,8,-9,93,-0.0204,-12
8,Hull,CAN,1987-09-22,QC,6.0,1.0,2006.0,Derick,73,8473544,0,1,Brassard,Derick Brassard,CAN,C,L,PIT,202,20182019,-21,124,-30,8,-13,103,-0.0266,1,-24,95,-21,3,-12,71,-0.0668,-6
14,Indianapolis,USA,1987-01-13,IN,3.0,1.0,2005.0,Jack,73,8471677,0,1,Johnson,Jack Johnson,USA,D,L,PIT,227,20182019,-21,227,-39,11,-2,206,-0.0399,7,-6,161,-20,6,9,155,-0.0235,8
16,Columbus,USA,1995-03-31,OH,,,,Kiefer,72,8480748,0,1,Sherwood,Kiefer Sherwood,USA,R,R,ANA,194,20182019,-22,202,3,9,-18,180,0.0644,-34,-20,151,1,-1,-11,131,0.0655,-20
14,Coquitlam,CAN,1997-05-26,BC,16.0,1.0,2015.0,Mathew,72,8478445,0,1,Barzal,Mathew Barzal,CAN,C,R,NYI,187,20182019,-22,191,-6,-6,-6,169,0.0631,-10,-13,139,0,-3,-6,126,0.0684,-10
14,Sterling Heights,USA,1990-06-20,MI,128.0,5.0,2008.0,Greg,75,8474688,0,1,Pateryn,Greg Pateryn,USA,D,R,MIN,223,20182019,-22,173,10,-19,-24,151,-0.0229,-13,0,121,16,-10,-14,121,0.0029,-6
15,Gävle,SWE,1991-09-25,,51.0,2.0,2010.0,Calle,71,8475714,0,1,Jarnkrok,Calle Jarnkrok,SWE,C,R,NSH,186,20182019,-22,162,-33,3,-11,140,-0.0551,8,-21,124,-25,2,-14,103,-0.0682,2
14,Calgary,CAN,1998-03-29,AB,27.0,1.0,2016.0,Brett,75,8479353,0,1,Howden,Brett Howden,CAN,C,L,NYR,195,20182019,-23,169,-6,-3,-23,146,-0.0118,-14,-19,129,-1,-3,-20,110,-0.0187,-15
15,Bolton,USA,1981-03-24,CT,13.0,1.0,2000.0,Ron,75,8468493,0,1,Hainsey,Ron Hainsey,USA,D,L,TOR,205,20182019,-23,267,-26,11,-11,244,-0.0282,-8,2,191,-8,6,-1,193,0.0275,4
15,Stockholm,SWE,1990-05-27,,148.0,5.0,2009.0,Marcus,72,8475323,0,1,Kruger,Marcus Kruger,SWE,C,L,CHI,186,20182019,-23,151,-9,-22,-4,128,-0.0698,8,-4,104,0,-15,6,100,-0.0168,11
15,Boston,USA,1993-05-26,MA,66.0,3.0,2012.0,Jimmy,75,8476918,0,1,Vesey,Jimmy Vesey,USA,L,L,NYR,199,20182019,-23,193,-11,-16,-6,170,-0.0057,4,-17,138,-4,-7,-6,121,-0.0082,-6
15,Markham,CAN,1997-05-05,ON,4.0,1.0,2015.0,Mitchell,72,8478483,0,1,Marner,Mitchell Marner,CAN,R,R,TOR,175,20182019,-23,252,-21,20,2,229,-0.0294,-22,-15,185,-5,4,0,170,-0.0085,-14
11,Edmonton,CAN,1992-12-09,AB,23.0,1.0,2011.0,Joe,72,8476476,0,1,Morrow,Joe Morrow,CAN,D,L,WPG,196,20182019,-23,164,-25,8,-27,141,-0.0609,-6,-28,129,-23,6,-23,101,-0.0914,-11
4,Kelowna,CAN,1990-07-06,BC,43.0,2.0,2008.0,Justin,74,8474602,0,1,Schultz,Justin Schultz,CAN,D,R,PIT,193,20182019,-24,62,-7,-8,-12,38,-0.1165,-9,-20,50,-4,-9,-9,30,-0.1301,-7
15,Grosse Pointe,USA,1997-07-19,MI,8.0,1.0,2015.0,Zach,74,8478460,0,1,Werenski,Zach Werenski,USA,D,L,CBJ,209,20182019,-24,275,-22,-7,4,251,-0.0319,5,2,208,-12,-5,20,210,-0.0078,19
10,Dearborn Heights,USA,1992-06-25,MI,,,,Jordan,72,8477851,0,1,Oesterle,Jordan Oesterle,USA,D,L,ARI,182,20182019,-24,163,-21,13,-14,139,-0.042,-16,-8,110,-15,12,-5,102,-0.0139,-5
10,Excelsior,USA,1995-02-06,MN,,,,Vinni,71,8479968,0,1,Lettieri,Vinni Lettieri,USA,C,R,NYR,191,20182019,-24,115,-12,-6,-7,91,-0.0721,-6,-18,88,-8,-4,-8,70,-0.0803,-6
15,Ajax,CAN,1994-07-19,ON,61.0,2.0,2012.0,Devin,73,8476913,0,1,Shore,Devin Shore,CAN,C,L,DAL,205,20182019,-24,170,-24,11,-4,146,0.0028,-11,-22,131,-22,7,1,109,-0.0144,-7
15,Yaroslavl,RUS,1997-01-13,,7.0,1.0,2015.0,Ivan,73,8478500,0,1,Provorov,Ivan Provorov,RUS,D,L,PHI,201,20182019,-24,282,-15,20,-37,258,-0.0202,-29,-16,210,-8,11,-20,194,-0.0244,-19
7,Winnipeg,CAN,1995-04-22,MB,53.0,2.0,2013.0,Madison,74,8477474,0,1,Bowey,Madison Bowey,CAN,D,R,WSH,198,20182019,-25,93,-19,-1,-22,68,-0.0389,-5,-13,69,-11,-2,-15,56,0.0045,0
12,Jyväskylä,FIN,1995-12-03,,14.0,1.0,2014.0,Julius,71,8477945,0,1,Honka,Julius Honka,FIN,D,R,DAL,180,20182019,-25,137,-2,11,-29,112,-0.0128,-34,-16,105,4,3,-13,89,-0.0107,-23
13,Sun Prairie,USA,1995-01-06,WI,123.0,5.0,2013.0,Will,70,8477355,0,1,Butcher,Will Butcher,USA,D,L,NJD,190,20182019,-25,189,-9,-18,-11,164,-0.0261,2,-6,134,7,-14,-4,128,-0.0209,1
14,Petawawa,CAN,1993-04-27,ON,200.0,7.0,2011.0,Matthew,69,8476285,0,1,Peca,Matthew Peca,CAN,C,L,MTL,182,20182019,-25,116,-21,-1,-16,91,-0.1115,-3,-27,91,-21,3,-24,64,-0.1381,-9
15,Meadow Lake,CAN,1986-02-18,SK,47.0,2.0,2004.0,Blake,73,8471260,0,1,Comeau,Blake Comeau,CAN,L,R,DAL,200,20182019,-25,164,-27,6,-4,139,-0.0016,-4,-12,117,-10,2,0,105,0.0105,-4
15,Toronto,CAN,1992-06-09,ON,123.0,5.0,2010.0,Zach,73,8475786,0,1,Hyman,Zach Hyman,CAN,L,R,TOR,209,20182019,-26,236,-23,13,0,210,-0.0359,-16,-11,169,-9,1,8,158,-0.0021,-3
12,Cherepovets,RUS,1995-04-17,,75.0,3.0,2013.0,Pavel,75,8477402,0,1,Buchnevich,Pavel Buchnevich,RUS,R,L,NYR,196,20182019,-26,153,-3,0,-21,127,-0.0092,-23,-29,122,-7,1,-20,93,-0.0461,-23
6,Arvika,SWE,1995-05-20,,34.0,2.0,2013.0,Jacob,75,8477455,0,1,de la Rose,Jacob de la Rose,SWE,L,L,DET,216,20182019,-26,72,-10,-11,-10,46,-0.1066,-5,-24,63,-12,-10,-9,39,-0.099,-2
14,Regina,CAN,1990-05-15,SK,22.0,1.0,2008.0,Jordan,71,8474586,0,1,Eberle,Jordan Eberle,CAN,R,R,NYI,187,20182019,-26,176,-12,1,-23,150,0.0482,-15,-22,133,-5,-4,-20,111,0.0383,-13
15,Oslo,NOR,1987-09-01,,,,,Mats,68,8475692,0,1,Zuccarello,Mats Zuccarello,NOR,R,L,NYR,184,20182019,-27,207,3,7,-42,180,-0.0102,-37,-25,151,7,3,-35,126,-0.0252,-35
8,Charlottetown,CAN,1986-10-12,PE,55.0,2.0,2005.0,Adam,76,8471717,0,1,McQuaid,Adam McQuaid,CAN,D,R,NYR,210,20182019,-27,117,-5,-13,-23,90,-0.0391,-9,-21,83,-5,-7,-18,62,-0.0531,-9
13,Toronto,CAN,1991-02-27,ON,92.0,4.0,2009.0,Casey,71,8475231,0,1,Cizikas,Casey Cizikas,CAN,C,L,NYI,195,20182019,-27,120,-17,-3,-25,93,0.0186,-7,-14,87,-8,-1,-15,73,0.0391,-5
15,Consort,CAN,1989-05-09,AB,21.0,1.0,2007.0,Riley,73,8474062,0,1,Nash,Riley Nash,CAN,C,R,CBJ,190,20182019,-27,176,-26,1,-27,149,-0.0503,-2,-22,137,-20,0,-25,115,-0.0667,-2
13,Georgetown,CAN,1995-07-04,ON,29.0,1.0,2013.0,Jason,74,8477450,0,1,Dickinson,Jason Dickinson,CAN,C,L,DAL,200,20182019,-27,116,0,2,-23,89,-0.0308,-29,-13,87,5,2,-10,74,-0.0079,-20
13,Clinton,CAN,1991-02-07,ON,33.0,2.0,2009.0,Ryan,73,8475158,0,1,O'Reilly,Ryan O'Reilly,CAN,C,L,STL,216,20182019,-28,180,-15,-7,-10,152,0.0089,-6,-18,141,-6,-6,-3,123,0.0076,-6
7,Bærum,NOR,1990-06-13,,,,,Andreas,75,8478561,0,1,Martinsen,Andreas Martinsen,NOR,L,L,CHI,229,20182019,-28,68,-12,-11,-13,40,-0.1387,-5,-18,49,-4,-10,-9,31,-0.1172,-4
15,Ann Arbor,USA,1989-02-21,MI,18.0,1.0,2007.0,Ian,73,8474013,0,1,Cole,Ian Cole,USA,D,L,COL,219,20182019,-28,216,-30,-4,-2,188,-0.0073,6,-21,163,-20,-6,-5,142,-0.0093,5
12,Amsterdam,NLD,1997-03-17,,46.0,2.0,2015.0,Daniel,72,8478466,0,1,Sprong,Daniel Sprong,NLD,R,R,PIT,180,20182019,-28,103,-25,-3,-17,75,-0.0861,0,-14,73,-13,-2,-10,59,-0.053,1
6,Regina,CAN,1992-10-06,SK,173.0,6.0,2011.0,Josh,70,8476326,0,1,Archibald,Josh Archibald,CAN,R,R,ARI,176,20182019,-28,74,-17,2,-12,46,-0.1268,-13,-14,50,-13,3,-2,36,-0.0901,-4
15,Ste-Agathe,CAN,1995-03-28,QC,3.0,1.0,2013.0,Jonathan,72,8477494,0,1,Drouin,Jonathan Drouin,CAN,C,L,MTL,193,20182019,-29,195,-10,-8,-17,166,-0.1062,-11,-19,137,-7,-2,-13,118,-0.0928,-10
14,Rodovre,DNK,1989-05-08,,13.0,1.0,2007.0,Lars,74,8474189,0,1,Eller,Lars Eller,DNK,C,L,WSH,207,20182019,-29,182,-29,-8,-28,153,-0.0231,8,-36,142,-29,-8,-33,106,-0.045,1
11,Kosice,SVK,1996-04-02,,139.0,5.0,2015.0,Christian,75,8478868,0,1,Jaros,Christian Jaros,SVK,D,R,OTT,201,20182019,-29,125,-9,-9,-17,96,0.0101,-11,-11,88,-3,-8,-2,77,0.0567,0
15,Turku,FIN,1994-10-27,,8.0,1.0,2013.0,Rasmus,76,8477499,0,1,Ristolainen,Rasmus Ristolainen,FIN,D,R,BUF,215,20182019,-29,253,-39,16,-20,224,-0.0604,-6,-16,187,-23,7,-10,171,-0.0601,0
8,Salem,USA,1994-11-09,MA,61.0,2.0,2013.0,Zach,76,8477482,0,1,Sanford,Zach Sanford,USA,L,L,STL,207,20182019,-30,89,-9,-14,-18,59,-0.051,-7,-12,63,-1,-8,-2,51,0.0017,-3
17,Toronto,CAN,1987-06-14,ON,25.0,1.0,2005.0,Andrew,70,8471699,0,1,Cogliano,Andrew Cogliano,CAN,L,L,ANA,177,20182019,-30,222,-24,28,-27,192,0.0488,-34,-31,167,-19,10,-20,136,0.0423,-22
6,Pelhrimov,CZE,1994-03-04,,,,,Libor,74,8480161,0,1,Sulak,Libor Sulak,CZE,D,L,DET,207,20182019,-30,108,-2,-15,-13,78,-0.1193,-13,-24,79,-2,-13,-14,55,-0.1161,-9
10,Orsk,RUS,1996-08-12,,42.0,2.0,2014.0,Vladislav,74,8477973,0,1,Kamenev,Vladislav Kamenev,RUS,C,L,COL,194,20182019,-30,65,-11,-5,-21,35,-0.1359,-14,-22,52,-7,-3,-17,30,-0.1143,-12
15,Stockholm,SWE,1992-12-08,,79.0,3.0,2013.0,Mattias,73,8477406,0,1,Janmark,Mattias Janmark,SWE,C,L,DAL,195,20182019,-30,169,-27,2,-17,139,-0.0113,-5,-16,122,-15,4,-10,106,0.0,-5
14,Dublin,USA,1993-01-20,OH,132.0,5.0,2011.0,Sean,74,8476374,0,1,Kuraly,Sean Kuraly,USA,C,L,BOS,213,20182019,-30,165,-10,-6,-19,135,-0.0924,-14,-13,125,4,-1,-16,112,-0.06,-16
14,Scarborough,CAN,1992-06-14,ON,42.0,2.0,2010.0,Devante,72,8475758,0,1,Smith-Pelly,Devante Smith-Pelly,CAN,R,R,WSH,223,20182019,-31,135,-27,10,-17,104,-0.0474,-14,-20,96,-14,6,-15,76,-0.023,-12
15,Long Beach,USA,1992-11-05,CA,47.0,2.0,2011.0,Matt,71,8476442,0,1,Nieto,Matt Nieto,USA,L,L,COL,190,20182019,-31,160,-16,-2,-13,129,-0.0311,-13,-24,113,-12,-4,-11,89,-0.04,-8
7,Ufa,RUS,1997-01-05,,104.0,4.0,2015.0,Mikhail,74,8478844,0,1,Vorobyev,Mikhail Vorobyev,RUS,C,L,PHI,194,20182019,-31,80,-1,-5,-28,49,-0.1125,-25,-21,59,-1,-6,-15,38,-0.0992,-14
13,Jyväskylä,FIN,1994-08-22,,22.0,1.0,2012.0,Olli,74,8476874,0,1,Maatta,Olli Maatta,FIN,D,L,PIT,206,20182019,-31,211,-13,-17,-24,180,-0.077,-1,-5,147,0,-13,0,142,-0.0318,8
14,Edmonton,CAN,1985-04-10,AB,9.0,1.0,2003.0,Dion,76,8470602,0,1,Phaneuf,Dion Phaneuf,CAN,D,L,LAK,225,20182019,-32,202,-17,-4,-16,170,-0.0607,-11,-26,148,-7,-7,-17,122,-0.0627,-12
5,Lipetsk,RUS,1990-10-29,,14.0,1.0,2009.0,Dmitry,73,8475179,0,1,Kulikov,Dmitry Kulikov,RUS,D,L,WPG,204,20182019,-32,76,-7,-2,-25,44,-0.1179,-23,-26,58,-6,0,-21,32,-0.1427,-20
13,Laval,CAN,1994-02-08,QC,,,,Jean-Sebastien,71,8477520,0,1,Dea,Jean-Sebastien Dea,CAN,C,R,NJD,175,20182019,-32,132,-3,-18,-29,100,-0.0647,-11,-8,90,9,-16,-13,82,-0.033,-1
8,Kamloops,CAN,1996-05-04,BC,,,,Joe,68,8478176,0,1,Hicketts,Joe Hicketts,CAN,D,L,DET,180,20182019,-32,116,-3,-15,-15,84,-0.0671,-14,-25,86,-1,-14,-14,61,-0.0647,-10
15,Scarborough,CAN,1988-08-26,ON,61.0,2.0,2007.0,Wayne,74,8474190,0,1,Simmonds,Wayne Simmonds,CAN,R,R,PHI,185,20182019,-32,178,9,-11,-21,146,-0.052,-30,-20,124,11,-13,-11,104,-0.0502,-18
